scenario,replication,route_length_km,driving_time_min,source_id,source_name,sink_id,sink_name
4,1,21.528999999999996,27,1,LRPS,1340,LRPS
4,1,57.52533,228,2685,LRPS,3120,LRPE
4,1,62.02808999999999,189,2226,LRPS,2444,LRPE
4,1,22.828709999999994,245,2444,LRPE,2777,LRPE
4,1,21.529,130,1340,LRPS,1,LRPS
4,1,50.134620000000005,276,2444,LRPE,2684,LRP048
4,1,48.14344999999999,141,2684,LRP048,3120,LRPE
4,1,48.14344999999999,182,2684,LRP048,3120,LRPE
4,1,50.134620000000005,72,2444,LRPE,2684,LRP048
4,1,90.44507000000007,293,2568,LRPS,2444,LRPE
4,1,9.086,11,2225,LRPE,1,LRPS
4,1,54.18429999999999,123,2778,LRPS,2943,LRPE
4,1,12.443,33,2225,LRPE,1340,LRPS
4,1,40.310449999999996,64,2568,LRPS,2684,LRP048
4,1,98.07240000000007,305,2684,LRP048,2567,LRPE
4,1,22.828709999999997,101,2777,LRPE,2444,LRPE
4,1,12.442999999999998,16,1340,LRPS,2225,LRPE
4,1,88.4539,242,3120,LRPE,2568,LRPS
4,1,138.38285000000002,313,2567,LRPE,2568,LRPS
4,1,73.93363000000002,258,2777,LRPE,2225,LRPE
4,1,73.93363000000002,213,2777,LRPE,2225,LRPE
4,1,10.056299999999997,13,1,LRPS,2684,LRP048
4,1,22.828709999999997,79,2777,LRPE,2444,LRPE
4,1,87.58134999999997,266,2944,LRPS,2225,LRPE
4,1,128.38638999999998,337,2567,LRPE,2778,LRPS
4,1,70.86489999999999,309,2943,LRPE,2225,LRPE
4,1,88.01788,275,2778,LRPS,2685,LRPS
4,1,53.22669,208,2444,LRPE,2685,LRPS
4,1,113.13301000000004,344,2226,LRPS,2225,LRPE
4,1,77.87604999999996,159,3120,LRPE,2778,LRPS
4,1,57.52533,201,3120,LRPE,2685,LRPS
4,1,12.442999999999998,16,1340,LRPS,2225,LRPE
4,1,70.86489999999999,232,2225,LRPE,2943,LRPE
4,1,70.86489999999999,269,2943,LRPE,2225,LRPE
4,1,74.20209,194,2943,LRPE,2567,LRPE
4,1,3.4356,49,2777,LRPE,2943,LRPE
4,1,70.76648999999999,340,2567,LRPE,2777,LRPE
4,1,87.35510999999997,222,2444,LRPE,2445,LRPS
4,1,110.18381999999997,303,2445,LRPS,2777,LRPE
4,1,27.127350000000003,258,2777,LRPE,3120,LRPE
4,1,39.41732999999999,134,2445,LRPS,2567,LRPE
4,1,67.53554999999999,301,2777,LRPE,2944,LRPS
4,1,47.93778,212,2567,LRPE,2444,LRPE
4,1,10.056299999999998,12,2684,LRP048,1,LRPS
4,1,87.35510999999997,268,2444,LRPE,2445,LRPS
4,1,57.52533,295,3120,LRPE,2685,LRPS
4,1,21.529,26,1340,LRPS,1,LRPS
4,1,137.48973,332,2445,LRPS,2684,LRP048
4,1,40.40819999999997,192,3120,LRPE,2944,LRPS
4,1,47.93777999999999,73,2444,LRPE,2567,LRPE
4,1,60.19092000000001,269,2444,LRPE,1,LRPS
4,1,41.28074999999999,89,2225,LRPE,2568,LRPS
4,1,26.264309999999995,190,2444,LRPE,2943,LRPE
4,1,67.53554999999999,336,2777,LRPE,2944,LRPS
4,1,50.134620000000005,278,2684,LRP048,2444,LRPE
4,1,47.17314999999999,158,2225,LRPE,3120,LRPE
4,1,30.397979999999997,38,2777,LRPE,2685,LRPS
4,1,10.056299999999997,13,1,LRPS,2684,LRP048
4,1,79.95089999999998,339,1,LRPS,2943,LRPE
4,1,51.104920000000014,259,2444,LRPE,2225,LRPE
4,1,40.31045,50,2684,LRP048,2568,LRPS
4,1,67.53554999999999,236,2777,LRPE,2944,LRPS
4,1,114.83400999999999,379,2685,LRPS,1340,LRPS
4,1,125.04919999999997,345,2225,LRPE,2778,LRPS
4,1,61.60732,220,2444,LRPE,1340,LRPS
4,1,54.18429999999999,186,2778,LRPS,2943,LRPE
4,1,108.12870000000001,353,2567,LRPE,1,LRPS
4,1,70.86489999999999,99,2943,LRPE,2225,LRPE
4,1,64.09994999999999,360,2943,LRPE,2944,LRPS
4,1,33.833580000000005,76,2685,LRPS,2943,LRPE
4,1,27.127350000000003,46,2777,LRPE,3120,LRPE
4,1,30.397979999999997,72,2777,LRPE,2685,LRPS
4,1,97.89384000000007,383,3120,LRPE,2567,LRPE
4,1,47.93777999999999,93,2444,LRPE,2567,LRPE
4,1,143.67176000000003,377,2568,LRPS,2685,LRPS
4,1,10.056299999999997,13,1,LRPS,2684,LRP048
4,1,70.86489999999999,299,2225,LRPE,2943,LRPE
4,1,70.76648999999999,335,2777,LRPE,2567,LRPE
4,1,54.18429999999999,100,2778,LRPS,2943,LRPE
4,1,22.828709999999994,60,2444,LRPE,2777,LRPE
4,1,60.19092000000001,326,1,LRPS,2444,LRPE
4,1,113.27378000000004,286,2568,LRPS,2777,LRPE
4,1,109.54509999999999,276,2567,LRPE,1340,LRPS
4,1,61.607320000000016,171,1340,LRPS,2444,LRPE
4,1,57.619899999999994,393,2778,LRPS,2777,LRPE
4,1,88.01787999999995,329,2685,LRPS,2778,LRPS
4,1,113.61941999999998,355,2943,LRPE,2445,LRPS
4,1,126.01950000000001,381,2778,LRPS,2684,LRP048
4,1,23.69175,121,2943,LRPE,3120,LRPE
4,1,103.36131000000003,302,2684,LRP048,2685,LRPS
4,1,61.60732,277,2444,LRPE,1340,LRPS
4,1,71.83520000000001,348,2943,LRPE,2684,LRP048
4,1,87.35510999999998,323,2445,LRPS,2444,LRPE
4,1,40.40819999999999,283,2944,LRPS,3120,LRPE
4,1,39.41732999999999,93,2567,LRPE,2445,LRPS
4,1,110.18381999999998,319,2777,LRPE,2445,LRPS
4,1,53.22669,269,2685,LRPS,2444,LRPE
4,1,59.61615,204,1340,LRPS,3120,LRPE
4,1,48.14345000000001,121,3120,LRPE,2684,LRP048
4,1,39.41732999999999,111,2567,LRPE,2445,LRPS
4,1,47.17314999999999,407,2225,LRPE,3120,LRPE
4,1,101.16447000000002,222,2567,LRPE,2685,LRPS
4,1,62.02808999999999,253,2226,LRPS,2444,LRPE
4,1,70.76648999999999,208,2567,LRPE,2777,LRPE
4,1,88.01788,224,2778,LRPS,2685,LRPS
4,1,11.472700000000001,69,1340,LRPS,2684,LRP048
4,1,108.12870000000001,405,2567,LRPE,1,LRPS
4,1,22.828709999999994,111,2444,LRPE,2777,LRPE
4,1,22.828709999999994,66,2444,LRPE,2777,LRPE
4,1,137.49219999999997,382,1340,LRPS,2778,LRPS
4,1,40.40819999999997,152,3120,LRPE,2944,LRPS
4,1,90.44507,388,2444,LRPE,2568,LRPS
4,1,79.95089999999998,338,1,LRPS,2943,LRPE
4,1,88.01787999999995,339,2685,LRPS,2778,LRPS
4,1,51.78315,64,1340,LRPS,2568,LRPS
4,1,22.828709999999997,40,2777,LRPE,2444,LRPE
4,1,57.52533,186,3120,LRPE,2685,LRPS
4,1,21.529,26,1340,LRPS,1,LRPS
4,1,57.6199,307,2777,LRPE,2778,LRPS
4,1,77.87604999999996,257,3120,LRPE,2778,LRPS
4,1,53.22669,137,2685,LRPS,2444,LRPE
